source_id,ra,dec,parallax,pmra,pmdec,cluster,Probability,pm
5350395177620294528,161.18984175394152,-59.364887349465285,0.3769369538904449,-6.154607925508298,2.124289574161028,2,0.931414054750668,6.510899
5350395177620297472,161.19378907397723,-59.36495204263626,0.37551764246879227,-6.004195670800152,2.1977827772966134,2,0.9339218804814172,6.393795
5350395177620300160,161.19489938854704,-59.364075341485254,0.4642085970245676,-5.961396389354251,1.959517213103024,2,0.9064967370875808,6.2751856
5350395177620302592,161.2086406211221,-59.36811196301937,0.3965703645592134,-5.983698083356162,1.9810562559940257,2,0.9199718699852208,6.3031125
5350395177620864896,161.2078355497759,-59.3765790616409,0.2049551159350959,-6.314490606894879,1.978837121010249,2,0.9126355631807691,6.6172949999999995
5350395207658733440,161.19767045340228,-59.35064992005965,0.2397124626264033,-6.1564126365628375,2.42390472569804,2,0.9362187022706729,6.616399
5350395207658734336,161.1993665753853,-59.35118137664443,0.4517085359833118,-6.109235978001759,2.1308072882353692,2,0.9171467674617908,6.4701705
5350395207658737024,161.20407095400984,-59.35846324886596,0.423974355195684,-6.260413857763628,1.9889662668156447,2,0.9103462388734996,6.5687723
5350395207658738176,161.20696750824231,-59.3626912702767,0.5025518291635068,-6.135752562332281,2.08198893825325,2,0.9049610026110082,6.4793625
5350395211969073408,161.2017436414717,-59.36150492937804,0.3359905954840385,-6.148991169282764,2.2048046943264525,2,0.935373865401669,6.532324
5350395211969074048,161.20276668281394,-59.36180352171507,0.25638967831460396,-6.184610509778049,1.971076378251376,2,0.9185338022067516,6.4911129999999995
5350395211969087744,161.21929200781494,-59.36648307958914,0.4153879639775539,-6.021746601333764,2.1068744991240447,2,0.9245393596329512,6.3796824999999995
5350395211969119616,161.19785243944898,-59.35292058876543,0.2598341067850073,-5.623075512521808,2.5172769683262297,2,0.9208335287506964,6.1608167
5350395211980050304,161.21110580340238,-59.363965699917316,0.3710022567046825,-6.149380313946638,2.0926261613893957,2,0.9281552321398636,6.4956879999999995
5350395211980051584,161.20106995883273,-59.35876142194522,0.3790093085088955,-5.876082784396536,2.3265742378578214,2,0.931061316798346,6.319913
5350395211980064896,161.20653947524528,-59.353807016077006,0.37800230199804796,-6.060309888230193,2.122133100380733,2,0.9275228469973034,6.421121599999999
5350395211980068480,161.21541149144082,-59.35529537299959,0.3943873081962133,-5.961726270967518,1.9842261094581808,2,0.9155771664150144,6.283258
5350395242014179456,161.23517776292567,-59.35744618480176,0.35573703164794096,-5.944732805742168,2.1000350793398948,2,0.9265962354183986,6.30476
5350395242018486400,161.2305287463123,-59.358260421145324,0.4620847679762346,-6.245777349885316,2.4087340653900213,2,0.9181381575431504,6.6941565999999995
5350395246339810560,161.23209152529537,-59.36002062265839,0.3987648546613233,-5.9903385507200975,2.036014825332316,2,0.9190587026110658,6.326887999999999
5350395246339819136,161.2457116644409,-59.36013350143629,0.4169701556986762,-6.078312320738394,2.033853426428009,2,0.9142102553385898,6.4095583
5350395246339831680,161.23856258705587,-59.34896587029312,0.3878331588866719,-6.021786224536275,2.187381137355949,2,0.9255653372221796,6.406758
5350395276378231424,161.2515222552567,-59.34407676805488,0.35837654646001593,-5.770317968236465,1.995625693947897,2,0.910927663295256,6.1056604000000005
5350395280688829184,161.24610251438327,-59.33872218038572,0.20840634894365306,-6.225075629745637,2.5333727400170982,2,0.9297027392750182,6.720828999999999
5350395310733661184,161.20799135717849,-59.348039879570564,0.4415883083047478,-5.991324729528332,2.0144763519833377,2,0.9089841749631358,6.3209248
5350395315048431104,161.2115770196009,-59.34666120267308,0.4868519912917498,-6.215110271290588,2.254757932424282,2,0.9099846805489324,6.6114692999999995
5350395315048443392,161.22247902771568,-59.34922797504752,0.38127366959590425,-5.896809040048658,2.254663734861321,2,0.928076130066345,6.3131504000000005
5350395315048443520,161.22310788044553,-59.34960719981339,0.14405717717853433,-6.416997135803642,2.509631661351404,2,0.917349371443638,6.8902907
5350395315048470912,161.2251232085403,-59.345636940394705,0.13560368130542033,-6.132938608492777,2.2005543888712005,2,0.917818482403902,6.515779
5350395315059294208,161.20575057937262,-59.344640428878925,0.3757799542089504,-6.194825878497222,2.0217710513164766,2,0.9159407274487346,6.5163965
5350395315059303808,161.23084495234752,-59.349472100103924,0.4516990615749694,-6.317225528834107,2.4322008664036874,2,0.9163322885426941,6.769264
5350395315059305728,161.21131050494606,-59.33982045879213,0.39922863580530377,-6.058209661802017,2.2390651191083943,2,0.9258393649559016,6.4587398
5350395345093406080,161.21894290425968,-59.339954989928245,0.2760573666544485,-6.24425443541639,2.2555218002504915,2,0.9302606736762408,6.639133500000001
5350395345093407360,161.22705796369374,-59.33722575448552,0.2412332033953131,-5.750649673412533,2.185483759853012,2,0.9265838281838434,6.1519356
5350395345093407488,161.22272158336074,-59.337071321575486,0.3788386377765576,-6.190647083291786,2.250927080699891,2,0.925878142736813,6.587167999999999
5350395345097696384,161.21472124483762,-59.33559333241314,0.3274358138719153,-5.9982269146266995,1.9045003234778133,2,0.905780383758634,6.293318
5350395349408244736,161.2098215505359,-59.33302859634406,0.3024837079210401,-5.610324601823566,2.109705900426775,2,0.9167678539762878,5.9938803
5350395349408250368,161.2122919450908,-59.333175655024995,0.4972133828570671,-6.146112067078925,2.416309879582375,2,0.903883443114752,6.6040325
5350395349419051776,161.21252645969074,-59.335201125680406,0.3958912765021027,-6.186441517619736,2.1757262041190115,2,0.9211681040797814,6.557884
5350395349419053824,161.22087465000038,-59.3374328318188,0.22537504966388794,-6.12644526933719,2.4424538619848097,2,0.9334599739798788,6.595371000000001
5350395349419054080,161.20800327849042,-59.33192296022392,0.3439654287600515,-6.27867892920317,1.9743436643473464,2,0.9045076539320888,6.581780999999999
5350395349419056256,161.2160757233645,-59.33421838376569,0.3508286479067804,-6.03162212886308,2.0601269984872044,2,0.9197938913245652,6.373742
5350395379453207296,161.1822514542928,-59.35479212118571,0.4166490944719194,-6.298690653525393,2.023101006770561,2,0.9149136389607084,6.615621000000001
5350395379457408896,161.16722710607482,-59.355999606916676,0.48239801902944,-6.136741017192211,2.111712428482375,2,0.9147678203576516,6.489909
5350395379457409280,161.1671215777939,-59.35785688309411,0.4195876193469832,-6.620353599492129,2.4811006924941132,2,0.9181255249964676,7.070003
5350395379457415296,161.17819056408496,-59.36064781407586,0.3993336219811904,-6.008761232277893,2.381139899286958,2,0.9325315780721756,6.4633613
5350395379457417728,161.18230353540247,-59.36714602016134,0.4013013543869705,-5.836674807217006,2.3061270554754887,2,0.9292789396784172,6.2757463
5350395379457419392,161.18500137601532,-59.36130696720886,0.4647684155591295,-6.200565003415723,2.4726264244950658,2,0.9214236993501992,6.675394
5350395383767643648,161.17453465284927,-59.36527738392288,0.4114511290067073,-5.633709867388876,1.9852559257227065,2,0.9080231750441295,5.9732676
5350395383767687424,161.16812125985982,-59.35726581955457,0.5074425885363569,-5.9096188761477135,2.4355546703136377,2,0.9042977812853176,6.3918324
5350395383767731328,161.18390788551991,-59.359667862356346,0.3251992685856569,-5.840888369828782,2.0856281142778035,2,0.9293879169057508,6.202082
5350395383768873216,161.18840408934716,-59.358748516716396,0.3703902103206076,-5.996814238001331,2.140819146561388,2,0.9313092663721694,6.367487000000001
5350395383768873856,161.17848630629203,-59.35275260732874,0.4755034942979234,-6.610933897372142,2.3384208825120125,2,0.9052471300629334,7.012322
5350395383778714624,161.1619827416611,-59.35882766889071,0.4398966155781077,-6.03976453096826,2.209198570939451,2,0.9272389807797892,6.431121
5350395383778715648,161.1787114023294,-59.365218535009575,0.28727464916874434,-5.7404870334221485,2.5929506696955413,2,0.9231879253126068,6.2989354
